,Company,Date,Employees
3,4,2013-05-20,7
4,5,2013-05-20,4
5,6,2013-05-20,6
6,7,2013-05-20,3
7,8,2013-05-20,2
8,9,2013-05-20,3
9,10,2013-05-20,5
10,11,2013-05-20,0
11,12,2013-05-20,0
0,1,2013-05-21,3
1,2,2013-05-21,0
2,3,2013-05-21,1
3,4,2013-05-21,0
4,5,2013-05-21,0
5,6,2013-05-21,1
6,7,2013-05-21,0
7,8,2013-05-21,0
8,9,2013-05-21,0
9,10,2013-05-21,0
10,11,2013-05-21,0
11,12,2013-05-21,0
0,1,2013-05-22,2
1,2,2013-05-22,0
2,3,2013-05-22,0
3,4,2013-05-22,0
4,5,2013-05-22,0
5,6,2013-05-22,0
6,7,2013-05-22,0
7,8,2013-05-22,0
8,9,2013-05-22,0
9,10,2013-05-22,2
10,11,2013-05-22,0
11,12,2013-05-22,0
0,1,2013-05-23,-2
1,2,2013-05-23,0
2,3,2013-05-23,-1
3,4,2013-05-23,0
4,5,2013-05-23,0
5,6,2013-05-23,0
6,7,2013-05-23,0
7,8,2013-05-23,0
8,9,2013-05-23,-1
9,10,2013-05-23,0
10,11,2013-05-23,0
11,12,2013-05-23,0
0,1,2013-05-24,-24
1,2,2013-05-24,-7
2,3,2013-05-24,-5
3,4,2013-05-24,-6
4,5,2013-05-24,-3
5,6,2013-05-24,-1
6,7,2013-05-24,-5
7,8,2013-05-24,-3
8,9,2013-05-24,-1
9,10,2013-05-24,-1
10,11,2013-05-24,0
11,12,2013-05-24,0
0,1,2013-05-25,0
1,2,2013-05-25,0
2,3,2013-05-25,0
3,4,2013-05-25,0
4,5,2013-05-25,0
5,6,2013-05-25,0
6,7,2013-05-25,0
7,8,2013-05-25,0
8,9,2013-05-25,0
9,10,2013-05-25,0
10,11,2013-05-25,0
11,12,2013-05-25,0
0,1,2013-05-26,0
1,2,2013-05-26,0
2,3,2013-05-26,0
3,4,2013-05-26,0
4,5,2013-05-26,0
5,6,2013-05-26,0
6,7,2013-05-26,0
7,8,2013-05-26,0
8,9,2013-05-26,0
9,10,2013-05-26,0
10,11,2013-05-26,0
11,12,2013-05-26,0
0,1,2013-05-27,0
1,2,2013-05-27,0
2,3,2013-05-27,0
3,4,2013-05-27,0
4,5,2013-05-27,0
5,6,2013-05-27,0
6,7,2013-05-27,0
7,8,2013-05-27,0
8,9,2013-05-27,0
9,10,2013-05-27,0
10,11,2013-05-27,0
11,12,2013-05-27,0
0,1,2013-05-28,34
1,2,2013-05-28,15
2,3,2013-05-28,7
3,4,2013-05-28,3
4,5,2013-05-28,5
5,6,2013-05-28,2
6,7,2013-05-28,4
7,8,2013-05-28,7
8,9,2013-05-28,8
9,10,2013-05-28,2
10,11,2013-05-28,0
11,12,2013-05-28,0
0,1,2013-05-29,3
1,2,2013-05-29,0
2,3,2013-05-29,1
3,4,2013-05-29,1
4,5,2013-05-29,0
5,6,2013-05-29,0
6,7,2013-05-29,0
7,8,2013-05-29,1
8,9,2013-05-29,0
9,10,2013-05-29,0
10,11,2013-05-29,0
11,12,2013-05-29,0
0,1,2013-05-30,1
1,2,2013-05-30,0
2,3,2013-05-30,0
3,4,2013-05-30,0
4,5,2013-05-30,0
5,6,2013-05-30,0
6,7,2013-05-30,0
7,8,2013-05-30,0
8,9,2013-05-30,1
9,10,2013-05-30,1
10,11,2013-05-30,0
11,12,2013-05-30,0
0,1,2013-05-31,-20
1,2,2013-05-31,-8
2,3,2013-05-31,-4
3,4,2013-05-31,-10
4,5,2013-05-31,-5
5,6,2013-05-31,-3
6,7,2013-05-31,-4
7,8,2013-05-31,-1
8,9,2013-05-31,0
9,10,2013-05-31,0
10,11,2013-05-31,0
11,12,2013-05-31,0
0,1,2013-06-01,0
1,2,2013-06-01,0
2,3,2013-06-01,0
3,4,2013-06-01,0
4,5,2013-06-01,0
5,6,2013-06-01,0
6,7,2013-06-01,0
7,8,2013-06-01,0
8,9,2013-06-01,0
9,10,2013-06-01,0
10,11,2013-06-01,0
11,12,2013-06-01,0
0,1,2013-06-02,0
1,2,2013-06-02,0
2,3,2013-06-02,0
3,4,2013-06-02,0
4,5,2013-06-02,0
5,6,2013-06-02,0
6,7,2013-06-02,0
7,8,2013-06-02,0
8,9,2013-06-02,0
9,10,2013-06-02,0
10,11,2013-06-02,0
11,12,2013-06-02,0
0,1,2013-06-03,25
1,2,2013-06-03,16
2,3,2013-06-03,10
3,4,2013-06-03,8
4,5,2013-06-03,6
5,6,2013-06-03,6
6,7,2013-06-03,6
7,8,2013-06-03,4
8,9,2013-06-03,8
9,10,2013-06-03,5
10,11,2013-06-03,0
11,12,2013-06-03,0
0,1,2013-06-04,1
1,2,2013-06-04,1
2,3,2013-06-04,2
3,4,2013-06-04,0
4,5,2013-06-04,1
5,6,2013-06-04,0
6,7,2013-06-04,0
7,8,2013-06-04,0
8,9,2013-06-04,0
9,10,2013-06-04,0
10,11,2013-06-04,0
11,12,2013-06-04,0
0,1,2013-06-05,1
1,2,2013-06-05,2
2,3,2013-06-05,0
3,4,2013-06-05,1
4,5,2013-06-05,0
5,6,2013-06-05,0
6,7,2013-06-05,1
7,8,2013-06-05,0
8,9,2013-06-05,0
9,10,2013-06-05,2
10,11,2013-06-05,0
11,12,2013-06-05,0
0,1,2013-06-06,-2
1,2,2013-06-06,1
2,3,2013-06-06,1
3,4,2013-06-06,0
4,5,2013-06-06,0
5,6,2013-06-06,0
6,7,2013-06-06,1
7,8,2013-06-06,0
8,9,2013-06-06,0
9,10,2013-06-06,0
10,11,2013-06-06,0
11,12,2013-06-06,0
0,1,2013-06-07,-21
1,2,2013-06-07,-6
2,3,2013-06-07,-7
3,4,2013-06-07,-5
4,5,2013-06-07,-10
5,6,2013-06-07,-5
6,7,2013-06-07,-5
7,8,2013-06-07,-5
8,9,2013-06-07,-2
9,10,2013-06-07,-4
10,11,2013-06-07,-1
11,12,2013-06-07,0
0,1,2013-06-08,0
1,2,2013-06-08,0
2,3,2013-06-08,0
3,4,2013-06-08,0
4,5,2013-06-08,0
5,6,2013-06-08,0
6,7,2013-06-08,0
7,8,2013-06-08,0
8,9,2013-06-08,0
9,10,2013-06-08,0
10,11,2013-06-08,0
11,12,2013-06-08,0
0,1,2013-06-09,0
1,2,2013-06-09,0
2,3,2013-06-09,0
3,4,2013-06-09,0
4,5,2013-06-09,0
5,6,2013-06-09,0
6,7,2013-06-09,0
7,8,2013-06-09,0
8,9,2013-06-09,0
9,10,2013-06-09,0
10,11,2013-06-09,0
11,12,2013-06-09,0
0,1,2013-06-10,25
1,2,2013-06-10,12
2,3,2013-06-10,7
3,4,2013-06-10,4
4,5,2013-06-10,8
5,6,2013-06-10,2
6,7,2013-06-10,4
7,8,2013-06-10,1
8,9,2013-06-10,5
9,10,2013-06-10,3
10,11,2013-06-10,0
11,12,2013-06-10,0
0,1,2013-06-11,2
1,2,2013-06-11,0
2,3,2013-06-11,-2
3,4,2013-06-11,1
4,5,2013-06-11,1
5,6,2013-06-11,1
6,7,2013-06-11,0
7,8,2013-06-11,0
8,9,2013-06-11,0
9,10,2013-06-11,0
10,11,2013-06-11,0
11,12,2013-06-11,0
0,1,2013-06-12,3
1,2,2013-06-12,0
2,3,2013-06-12,0
3,4,2013-06-12,0
4,5,2013-06-12,1
5,6,2013-06-12,0
6,7,2013-06-12,0
7,8,2013-06-12,1
8,9,2013-06-12,0
9,10,2013-06-12,0
10,11,2013-06-12,0
11,12,2013-06-12,0
0,1,2013-06-13,0
1,2,2013-06-13,0
2,3,2013-06-13,0
3,4,2013-06-13,0
4,5,2013-06-13,0
5,6,2013-06-13,0
6,7,2013-06-13,0
7,8,2013-06-13,0
8,9,2013-06-13,0
9,10,2013-06-13,0
10,11,2013-06-13,0
11,12,2013-06-13,0
0,1,2013-06-14,-35
1,2,2013-06-14,-13
2,3,2013-06-14,-4
3,4,2013-06-14,-6
4,5,2013-06-14,-5
5,6,2013-06-14,-1
6,7,2013-06-14,-1
7,8,2013-06-14,-1
8,9,2013-06-14,-1
9,10,2013-06-14,-1
10,11,2013-06-14,0
11,12,2013-06-14,0
0,1,2013-06-15,0
1,2,2013-06-15,0
2,3,2013-06-15,0
3,4,2013-06-15,0
4,5,2013-06-15,0
5,6,2013-06-15,0
6,7,2013-06-15,0
7,8,2013-06-15,0
8,9,2013-06-15,0
9,10,2013-06-15,0
10,11,2013-06-15,0
11,12,2013-06-15,0
0,1,2013-06-16,0
1,2,2013-06-16,0
2,3,2013-06-16,0
3,4,2013-06-16,0
4,5,2013-06-16,0
5,6,2013-06-16,0
6,7,2013-06-16,0
7,8,2013-06-16,0
8,9,2013-06-16,0
9,10,2013-06-16,0
10,11,2013-06-16,0
11,12,2013-06-16,0
0,1,2013-06-17,29
1,2,2013-06-17,15
2,3,2013-06-17,6
3,4,2013-06-17,4
4,5,2013-06-17,4
5,6,2013-06-17,8
6,7,2013-06-17,2
7,8,2013-06-17,4
8,9,2013-06-17,4
9,10,2013-06-17,7
10,11,2013-06-17,0
11,12,2013-06-17,0
0,1,2013-06-18,2
1,2,2013-06-18,1
2,3,2013-06-18,1
3,4,2013-06-18,1
4,5,2013-06-18,1
5,6,2013-06-18,0
6,7,2013-06-18,1
7,8,2013-06-18,1
8,9,2013-06-18,0
9,10,2013-06-18,0
10,11,2013-06-18,0
11,12,2013-06-18,0
0,1,2013-06-19,2
1,2,2013-06-19,2
2,3,2013-06-19,-1
3,4,2013-06-19,0
4,5,2013-06-19,0
5,6,2013-06-19,0
6,7,2013-06-19,0
7,8,2013-06-19,1
8,9,2013-06-19,0
9,10,2013-06-19,0
10,11,2013-06-19,0
11,12,2013-06-19,0
0,1,2013-06-20,0
1,2,2013-06-20,0
2,3,2013-06-20,0
3,4,2013-06-20,0
4,5,2013-06-20,0
5,6,2013-06-20,0
6,7,2013-06-20,1
7,8,2013-06-20,0
8,9,2013-06-20,0
9,10,2013-06-20,0
10,11,2013-06-20,0
11,12,2013-06-20,0
0,1,2013-06-21,-18
1,2,2013-06-21,-12
2,3,2013-06-21,-4
3,4,2013-06-21,-5
4,5,2013-06-21,-2
5,6,2013-06-21,-3
6,7,2013-06-21,-2
7,8,2013-06-21,-1
8,9,2013-06-21,-1
9,10,2013-06-21,-3
10,11,2013-06-21,-1
11,12,2013-06-21,0
0,1,2013-06-22,0
1,2,2013-06-22,0
2,3,2013-06-22,0
3,4,2013-06-22,0
4,5,2013-06-22,0
5,6,2013-06-22,0
6,7,2013-06-22,0
7,8,2013-06-22,0
8,9,2013-06-22,0
9,10,2013-06-22,0
10,11,2013-06-22,0
11,12,2013-06-22,0
0,1,2013-06-23,0
1,2,2013-06-23,0
2,3,2013-06-23,0
3,4,2013-06-23,0
4,5,2013-06-23,0
5,6,2013-06-23,0
6,7,2013-06-23,0
7,8,2013-06-23,0
8,9,2013-06-23,0
9,10,2013-06-23,0
10,11,2013-06-23,0
11,12,2013-06-23,0
0,1,2013-06-24,34
1,2,2013-06-24,16
2,3,2013-06-24,11
3,4,2013-06-24,3
4,5,2013-06-24,11
5,6,2013-06-24,5
6,7,2013-06-24,4
7,8,2013-06-24,6
8,9,2013-06-24,1
9,10,2013-06-24,2
10,11,2013-06-24,0
11,12,2013-06-24,0
0,1,2013-06-25,0
1,2,2013-06-25,-1
2,3,2013-06-25,3
3,4,2013-06-25,0
4,5,2013-06-25,0
5,6,2013-06-25,2
6,7,2013-06-25,0
7,8,2013-06-25,1
8,9,2013-06-25,0
9,10,2013-06-25,0
10,11,2013-06-25,0
11,12,2013-06-25,0
0,1,2013-06-26,-1
1,2,2013-06-26,1
2,3,2013-06-26,0
3,4,2013-06-26,0
4,5,2013-06-26,0
5,6,2013-06-26,0
6,7,2013-06-26,1
7,8,2013-06-26,0
8,9,2013-06-26,0
9,10,2013-06-26,1
10,11,2013-06-26,0
11,12,2013-06-26,0
0,1,2013-06-27,0
1,2,2013-06-27,-1
2,3,2013-06-27,0
3,4,2013-06-27,1
4,5,2013-06-27,0
5,6,2013-06-27,0
6,7,2013-06-27,0
7,8,2013-06-27,0
8,9,2013-06-27,0
9,10,2013-06-27,0
10,11,2013-06-27,0
11,12,2013-06-27,0
0,1,2013-06-28,-15
1,2,2013-06-28,-11
2,3,2013-06-28,-4
3,4,2013-06-28,-7
4,5,2013-06-28,-1
5,6,2013-06-28,-2
6,7,2013-06-28,-4
7,8,2013-06-28,-2
8,9,2013-06-28,-3
9,10,2013-06-28,-3
10,11,2013-06-28,0
11,12,2013-06-28,0
0,1,2013-06-29,0
1,2,2013-06-29,0
2,3,2013-06-29,0
3,4,2013-06-29,0
4,5,2013-06-29,0
5,6,2013-06-29,0
6,7,2013-06-29,0
7,8,2013-06-29,0
8,9,2013-06-29,0
9,10,2013-06-29,0
10,11,2013-06-29,0
11,12,2013-06-29,0
0,1,2013-06-30,0
1,2,2013-06-30,0
2,3,2013-06-30,0
3,4,2013-06-30,0
4,5,2013-06-30,0
5,6,2013-06-30,0
6,7,2013-06-30,0
7,8,2013-06-30,0
8,9,2013-06-30,0
9,10,2013-06-30,0
10,11,2013-06-30,0
11,12,2013-06-30,0
0,1,2013-07-01,27
1,2,2013-07-01,16
2,3,2013-07-01,9
3,4,2013-07-01,5
4,5,2013-07-01,5
5,6,2013-07-01,3
6,7,2013-07-01,2
7,8,2013-07-01,1
8,9,2013-07-01,7
9,10,2013-07-01,2
10,11,2013-07-01,0
11,12,2013-07-01,0
0,1,2013-07-02,5
1,2,2013-07-02,0
2,3,2013-07-02,1
3,4,2013-07-02,1
4,5,2013-07-02,1
5,6,2013-07-02,1
6,7,2013-07-02,0
7,8,2013-07-02,1
8,9,2013-07-02,0
9,10,2013-07-02,1
10,11,2013-07-02,0
11,12,2013-07-02,0
0,1,2013-07-03,3
1,2,2013-07-03,0
2,3,2013-07-03,0
3,4,2013-07-03,0
4,5,2013-07-03,0
5,6,2013-07-03,0
6,7,2013-07-03,0
7,8,2013-07-03,0
8,9,2013-07-03,0
9,10,2013-07-03,0
10,11,2013-07-03,0
11,12,2013-07-03,0
0,1,2013-07-04,0
1,2,2013-07-04,0
2,3,2013-07-04,0
3,4,2013-07-04,0
4,5,2013-07-04,0
5,6,2013-07-04,0
6,7,2013-07-04,0
7,8,2013-07-04,0
8,9,2013-07-04,0
9,10,2013-07-04,0
10,11,2013-07-04,0
11,12,2013-07-04,0
0,1,2013-07-05,-14
1,2,2013-07-05,-11
2,3,2013-07-05,-4
3,4,2013-07-05,-1
4,5,2013-07-05,-4
5,6,2013-07-05,-2
6,7,2013-07-05,-3
7,8,2013-07-05,-3
8,9,2013-07-05,-2
9,10,2013-07-05,-1
10,11,2013-07-05,0
11,12,2013-07-05,0
0,1,2013-07-06,0
1,2,2013-07-06,0
2,3,2013-07-06,0
3,4,2013-07-06,0
4,5,2013-07-06,0
5,6,2013-07-06,0
6,7,2013-07-06,0
7,8,2013-07-06,0
8,9,2013-07-06,0
9,10,2013-07-06,0
10,11,2013-07-06,0
11,12,2013-07-06,0
0,1,2013-07-07,0
1,2,2013-07-07,0
2,3,2013-07-07,0
3,4,2013-07-07,0
4,5,2013-07-07,0
5,6,2013-07-07,0
6,7,2013-07-07,0
7,8,2013-07-07,0
8,9,2013-07-07,0
9,10,2013-07-07,0
10,11,2013-07-07,0
11,12,2013-07-07,0
0,1,2013-07-08,27
1,2,2013-07-08,14
2,3,2013-07-08,5
3,4,2013-07-08,4
4,5,2013-07-08,3
5,6,2013-07-08,4
6,7,2013-07-08,5
7,8,2013-07-08,1
8,9,2013-07-08,2
9,10,2013-07-08,3
10,11,2013-07-08,0
11,12,2013-07-08,0
0,1,2013-07-09,3
1,2,2013-07-09,2
2,3,2013-07-09,0
3,4,2013-07-09,0
4,5,2013-07-09,0
5,6,2013-07-09,0
6,7,2013-07-09,0
7,8,2013-07-09,0
8,9,2013-07-09,0
9,10,2013-07-09,0
10,11,2013-07-09,0
11,12,2013-07-09,0
0,1,2013-07-10,1
1,2,2013-07-10,1
2,3,2013-07-10,0
3,4,2013-07-10,0
4,5,2013-07-10,1
5,6,2013-07-10,0
6,7,2013-07-10,0
7,8,2013-07-10,0
8,9,2013-07-10,0
9,10,2013-07-10,1
10,11,2013-07-10,0
11,12,2013-07-10,0
0,1,2013-07-11,1
1,2,2013-07-11,1
2,3,2013-07-11,-1
3,4,2013-07-11,1
4,5,2013-07-11,1
5,6,2013-07-11,0
6,7,2013-07-11,0
7,8,2013-07-11,0
8,9,2013-07-11,0
9,10,2013-07-11,0
10,11,2013-07-11,0
11,12,2013-07-11,0
0,1,2013-07-12,-11
1,2,2013-07-12,-10
2,3,2013-07-12,-6
3,4,2013-07-12,-3
4,5,2013-07-12,-5
5,6,2013-07-12,-3
6,7,2013-07-12,-3
7,8,2013-07-12,-1
8,9,2013-07-12,0
9,10,2013-07-12,0
10,11,2013-07-12,0
11,12,2013-07-12,-1
0,1,2013-07-13,0
1,2,2013-07-13,0
2,3,2013-07-13,0
3,4,2013-07-13,0
4,5,2013-07-13,0
5,6,2013-07-13,0
6,7,2013-07-13,0
7,8,2013-07-13,0
8,9,2013-07-13,0
9,10,2013-07-13,0
10,11,2013-07-13,0
11,12,2013-07-13,0
0,1,2013-07-14,0
1,2,2013-07-14,0
2,3,2013-07-14,0
3,4,2013-07-14,0
4,5,2013-07-14,0
5,6,2013-07-14,0
6,7,2013-07-14,0
7,8,2013-07-14,0
8,9,2013-07-14,0
9,10,2013-07-14,0
10,11,2013-07-14,0
11,12,2013-07-14,0
0,1,2013-07-15,31
1,2,2013-07-15,16
2,3,2013-07-15,10
3,4,2013-07-15,5
4,5,2013-07-15,11
5,6,2013-07-15,4
6,7,2013-07-15,3
7,8,2013-07-15,4
8,9,2013-07-15,4
9,10,2013-07-15,4
10,11,2013-07-15,0
11,12,2013-07-15,1
0,1,2013-07-16,4
1,2,2013-07-16,2
2,3,2013-07-16,0
3,4,2013-07-16,0
4,5,2013-07-16,-1
5,6,2013-07-16,0
6,7,2013-07-16,2
7,8,2013-07-16,1
8,9,2013-07-16,0
9,10,2013-07-16,1
10,11,2013-07-16,0
11,12,2013-07-16,0
0,1,2013-07-17,0
1,2,2013-07-17,0
2,3,2013-07-17,1
3,4,2013-07-17,0
4,5,2013-07-17,0
5,6,2013-07-17,2
6,7,2013-07-17,0
7,8,2013-07-17,0
8,9,2013-07-17,0
9,10,2013-07-17,0
10,11,2013-07-17,0
11,12,2013-07-17,0
0,1,2013-07-18,-3
1,2,2013-07-18,0
2,3,2013-07-18,-1
3,4,2013-07-18,3
4,5,2013-07-18,-1
5,6,2013-07-18,0
6,7,2013-07-18,0
7,8,2013-07-18,0
8,9,2013-07-18,0
9,10,2013-07-18,0
10,11,2013-07-18,0
11,12,2013-07-18,0
0,1,2013-07-19,-19
1,2,2013-07-19,-6
2,3,2013-07-19,-10
3,4,2013-07-19,-6
4,5,2013-07-19,-3
5,6,2013-07-19,-3
6,7,2013-07-19,-4
7,8,2013-07-19,-4
8,9,2013-07-19,-2
9,10,2013-07-19,-2
10,11,2013-07-19,0
11,12,2013-07-19,0
0,1,2013-07-20,0
1,2,2013-07-20,0
2,3,2013-07-20,0
3,4,2013-07-20,0
4,5,2013-07-20,0
5,6,2013-07-20,0
6,7,2013-07-20,0
7,8,2013-07-20,0
8,9,2013-07-20,0
9,10,2013-07-20,0
10,11,2013-07-20,0
11,12,2013-07-20,0
0,1,2013-07-21,0
1,2,2013-07-21,0
2,3,2013-07-21,0
3,4,2013-07-21,0
4,5,2013-07-21,0
5,6,2013-07-21,0
6,7,2013-07-21,0
7,8,2013-07-21,0
8,9,2013-07-21,0
9,10,2013-07-21,0
10,11,2013-07-21,0
11,12,2013-07-21,0
0,1,2013-07-22,28
1,2,2013-07-22,10
2,3,2013-07-22,5
3,4,2013-07-22,5
4,5,2013-07-22,8
5,6,2013-07-22,1
6,7,2013-07-22,0
7,8,2013-07-22,3
8,9,2013-07-22,3
9,10,2013-07-22,2
10,11,2013-07-22,0
11,12,2013-07-22,0
0,1,2013-07-23,6
1,2,2013-07-23,0
2,3,2013-07-23,1
3,4,2013-07-23,0
4,5,2013-07-23,0
5,6,2013-07-23,0
6,7,2013-07-23,0
7,8,2013-07-23,0
8,9,2013-07-23,0
9,10,2013-07-23,1
10,11,2013-07-23,0
11,12,2013-07-23,0
0,1,2013-07-24,0
1,2,2013-07-24,3
2,3,2013-07-24,1
3,4,2013-07-24,1
4,5,2013-07-24,0
5,6,2013-07-24,0
6,7,2013-07-24,0
7,8,2013-07-24,0
8,9,2013-07-24,0
9,10,2013-07-24,0
10,11,2013-07-24,0
11,12,2013-07-24,0
0,1,2013-07-25,-1
1,2,2013-07-25,1
2,3,2013-07-25,0
3,4,2013-07-25,1
4,5,2013-07-25,0
5,6,2013-07-25,0
6,7,2013-07-25,0
7,8,2013-07-25,0
8,9,2013-07-25,0
9,10,2013-07-25,-1
10,11,2013-07-25,0
11,12,2013-07-25,0
0,1,2013-07-26,-23
1,2,2013-07-26,-8
2,3,2013-07-26,-7
3,4,2013-07-26,-4
4,5,2013-07-26,-2
5,6,2013-07-26,-5
6,7,2013-07-26,-2
7,8,2013-07-26,-5
8,9,2013-07-26,-3
9,10,2013-07-26,-2
10,11,2013-07-26,0
11,12,2013-07-26,0
0,1,2013-07-27,0
1,2,2013-07-27,0
2,3,2013-07-27,0
3,4,2013-07-27,0
4,5,2013-07-27,0
5,6,2013-07-27,0
6,7,2013-07-27,0
7,8,2013-07-27,0
8,9,2013-07-27,0
9,10,2013-07-27,0
10,11,2013-07-27,0
11,12,2013-07-27,0
0,1,2013-07-28,0
1,2,2013-07-28,0
2,3,2013-07-28,0
3,4,2013-07-28,0
4,5,2013-07-28,0
5,6,2013-07-28,0
6,7,2013-07-28,0
7,8,2013-07-28,0
8,9,2013-07-28,0
9,10,2013-07-28,0
10,11,2013-07-28,0
11,12,2013-07-28,0
0,1,2013-07-29,28
1,2,2013-07-29,11
2,3,2013-07-29,9
3,4,2013-07-29,9
4,5,2013-07-29,4
5,6,2013-07-29,4
6,7,2013-07-29,2
7,8,2013-07-29,3
8,9,2013-07-29,1
9,10,2013-07-29,3
10,11,2013-07-29,0
11,12,2013-07-29,1
0,1,2013-07-30,2
1,2,2013-07-30,3
2,3,2013-07-30,0
3,4,2013-07-30,1
4,5,2013-07-30,0
5,6,2013-07-30,1
6,7,2013-07-30,0
7,8,2013-07-30,-1
8,9,2013-07-30,1
9,10,2013-07-30,0
10,11,2013-07-30,0
11,12,2013-07-30,0
0,1,2013-07-31,-1
1,2,2013-07-31,0
2,3,2013-07-31,1
3,4,2013-07-31,0
4,5,2013-07-31,0
5,6,2013-07-31,-1
6,7,2013-07-31,1
7,8,2013-07-31,0
8,9,2013-07-31,-1
9,10,2013-07-31,0
10,11,2013-07-31,0
11,12,2013-07-31,0
0,1,2013-08-01,2
1,2,2013-08-01,1
2,3,2013-08-01,0
3,4,2013-08-01,0
4,5,2013-08-01,-1
5,6,2013-08-01,0
6,7,2013-08-01,1
7,8,2013-08-01,0
8,9,2013-08-01,0
9,10,2013-08-01,0
10,11,2013-08-01,0
11,12,2013-08-01,0
0,1,2013-08-02,-21
1,2,2013-08-02,-9
2,3,2013-08-02,-4
3,4,2013-08-02,-7
4,5,2013-08-02,-7
5,6,2013-08-02,-3
6,7,2013-08-02,-3
7,8,2013-08-02,-2
8,9,2013-08-02,-1
9,10,2013-08-02,-1
10,11,2013-08-02,0
11,12,2013-08-02,0
0,1,2013-08-03,0
1,2,2013-08-03,0
2,3,2013-08-03,0
3,4,2013-08-03,0
4,5,2013-08-03,0
5,6,2013-08-03,0
6,7,2013-08-03,0
7,8,2013-08-03,0
8,9,2013-08-03,0
9,10,2013-08-03,0
10,11,2013-08-03,0
11,12,2013-08-03,0
0,1,2013-08-04,0
1,2,2013-08-04,0
2,3,2013-08-04,0
3,4,2013-08-04,0
4,5,2013-08-04,0
5,6,2013-08-04,0
6,7,2013-08-04,0
7,8,2013-08-04,0
8,9,2013-08-04,0
9,10,2013-08-04,0
10,11,2013-08-04,0
11,12,2013-08-04,0
0,1,2013-08-05,22
1,2,2013-08-05,11
2,3,2013-08-05,7
3,4,2013-08-05,11
4,5,2013-08-05,4
5,6,2013-08-05,2
6,7,2013-08-05,7
7,8,2013-08-05,4
8,9,2013-08-05,3
9,10,2013-08-05,1
10,11,2013-08-05,0
11,12,2013-08-05,0
0,1,2013-08-06,3
1,2,2013-08-06,1
2,3,2013-08-06,2
3,4,2013-08-06,0
4,5,2013-08-06,1
5,6,2013-08-06,0
6,7,2013-08-06,0
7,8,2013-08-06,0
8,9,2013-08-06,0
9,10,2013-08-06,0
10,11,2013-08-06,0
11,12,2013-08-06,0
0,1,2013-08-07,1
1,2,2013-08-07,1
2,3,2013-08-07,0
3,4,2013-08-07,0
4,5,2013-08-07,0
5,6,2013-08-07,0
6,7,2013-08-07,1
7,8,2013-08-07,0
8,9,2013-08-07,1
9,10,2013-08-07,0
10,11,2013-08-07,0
11,12,2013-08-07,0
0,1,2013-08-08,1
1,2,2013-08-08,1
2,3,2013-08-08,0
3,4,2013-08-08,0
4,5,2013-08-08,0
5,6,2013-08-08,0
6,7,2013-08-08,0
7,8,2013-08-08,0
8,9,2013-08-08,0
9,10,2013-08-08,0
10,11,2013-08-08,0
11,12,2013-08-08,0
0,1,2013-08-09,-24
1,2,2013-08-09,-10
2,3,2013-08-09,-8
3,4,2013-08-09,-7
4,5,2013-08-09,-2
5,6,2013-08-09,-5
6,7,2013-08-09,-7
7,8,2013-08-09,-1
8,9,2013-08-09,0
9,10,2013-08-09,-4
10,11,2013-08-09,0
11,12,2013-08-09,0
0,1,2013-08-10,0
1,2,2013-08-10,0
2,3,2013-08-10,0
3,4,2013-08-10,0
4,5,2013-08-10,0
5,6,2013-08-10,0
6,7,2013-08-10,0
7,8,2013-08-10,0
8,9,2013-08-10,0
9,10,2013-08-10,0
10,11,2013-08-10,0
11,12,2013-08-10,0
0,1,2013-08-11,0
1,2,2013-08-11,0
2,3,2013-08-11,0
3,4,2013-08-11,0
4,5,2013-08-11,0
5,6,2013-08-11,0
6,7,2013-08-11,0
7,8,2013-08-11,0
8,9,2013-08-11,0
9,10,2013-08-11,0
10,11,2013-08-11,0
11,12,2013-08-11,0
0,1,2013-08-12,25
1,2,2013-08-12,11
2,3,2013-08-12,11
3,4,2013-08-12,2
4,5,2013-08-12,5
5,6,2013-08-12,5
6,7,2013-08-12,2
7,8,2013-08-12,3
8,9,2013-08-12,3
9,10,2013-08-12,3
10,11,2013-08-12,0
11,12,2013-08-12,0
0,1,2013-08-13,8
1,2,2013-08-13,0
2,3,2013-08-13,1
3,4,2013-08-13,2
4,5,2013-08-13,1
5,6,2013-08-13,0
6,7,2013-08-13,1
7,8,2013-08-13,0
8,9,2013-08-13,0
9,10,2013-08-13,0
10,11,2013-08-13,0
11,12,2013-08-13,0
0,1,2013-08-14,2
1,2,2013-08-14,2
2,3,2013-08-14,0
3,4,2013-08-14,0
4,5,2013-08-14,0
5,6,2013-08-14,0
6,7,2013-08-14,0
7,8,2013-08-14,1
8,9,2013-08-14,0
9,10,2013-08-14,1
10,11,2013-08-14,0
11,12,2013-08-14,0
0,1,2013-08-15,0
1,2,2013-08-15,0
2,3,2013-08-15,0
3,4,2013-08-15,1
4,5,2013-08-15,0
5,6,2013-08-15,-1
6,7,2013-08-15,0
7,8,2013-08-15,0
8,9,2013-08-15,0
9,10,2013-08-15,0
10,11,2013-08-15,0
11,12,2013-08-15,0
0,1,2013-08-16,-24
1,2,2013-08-16,-8
2,3,2013-08-16,-4
3,4,2013-08-16,-4
4,5,2013-08-16,-4
5,6,2013-08-16,-2
6,7,2013-08-16,-5
7,8,2013-08-16,-1
8,9,2013-08-16,-2
9,10,2013-08-16,-1
10,11,2013-08-16,0
